Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,92.7,90.04,91.37,2.25,93.83,87.17
RBF_SQP,84.93,76.96,80.94,4.09,84.83,70.67
RBF_LQP2,73.56,55.04,64.3,0.97,65.5,62.33
LINEAR_LQP1,95.15,91.89,93.52,0.43,94.0,92.67
LINEAR_SQP,78.37,86.33,82.35,1.48,83.5,78.67
LINEAR_LQP2,49.3,72.33,60.81,1.39,62.67,58.0
OLD_LQP1,92.33,82.33,87.33,0.0,87.33,87.33
OLD_SQP,100.0,0.0,50.0,0.0,50.0,50.0
OLD_LQP2,31.33,82.33,56.83,0.0,56.83,56.83
