Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,83.37,96.78,90.07,1.22,90.83,87.5
RBF_SQP,94.44,68.41,81.43,1.53,83.33,78.33
RBF_LQP2,82.93,31.52,57.22,1.24,59.0,54.83
LINEAR_LQP1,78.96,95.26,87.11,1.0,88.5,85.5
LINEAR_SQP,89.89,73.52,81.7,6.06,86.5,67.17
LINEAR_LQP2,80.19,43.67,61.93,1.45,63.33,58.33
OLD_LQP1,93.0,82.0,87.5,0.0,87.5,87.5
OLD_SQP,41.67,59.33,50.5,0.0,50.5,50.5
OLD_LQP2,26.0,85.33,55.67,0.0,55.67,55.67
