Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF,79.2,77.43,78.32,1.94,80.5,75.17
LINEAR,79.33,78.33,78.83,1.1,80.67,77.17
Only Ghost and RBF,77.77,76.3,77.03,3.13,80.67,71.17
Only Ghost and LINEAR,79.07,78.4,78.73,1.82,80.83,75.5
OLD,94.2,24.1,59.15,0.8,60.17,58.0
