Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF55,78.15,94.81,86.48,8.01,95.0,75.0
RBF56,69.63,97.78,83.7,6.76,90.0,71.67
RBF57,68.89,92.96,80.93,7.87,88.33,66.67
RBF58,95.93,62.59,79.26,3.24,83.33,73.33
RBF59,84.81,81.48,83.15,2.94,88.33,80.0
RBF60,87.78,75.19,81.48,4.6,86.67,73.33
RBF61,79.63,81.48,80.56,5.71,86.67,71.67
RBF62,74.44,68.15,71.3,4.23,76.67,63.33
RBF63,57.04,88.89,72.96,4.06,76.67,65.0
RBF64,78.89,54.44,66.67,2.89,71.67,63.33
RBF65,66.67,72.22,69.44,5.95,78.33,63.33
RBF66,57.41,81.11,69.26,6.51,76.67,58.33
RBF67,68.89,78.89,73.89,5.2,80.0,66.67
RBF68,74.07,45.93,60.0,2.5,65.0,56.67
RBF69,77.78,31.48,54.63,2.17,58.33,51.67
RBF70,71.85,30.74,51.3,2.0,53.33,46.67
RBF71,58.89,38.89,48.89,1.67,51.67,46.67
RBF72,74.07,25.56,49.81,5.3,60.0,45.0
RBF73,61.11,40.74,50.93,3.45,55.0,46.67
RBF74,58.15,34.44,46.3,1.82,50.0,45.0
RBF75,66.67,32.96,49.81,3.27,56.67,45.0
RBF76,90.74,43.7,67.22,3.63,75.0,61.67
RBF77,82.96,28.52,55.74,2.22,60.0,53.33
RBF78,72.59,28.52,50.56,1.67,53.33,48.33
RBF79,64.81,42.96,53.89,1.86,56.67,51.67
RBF80,74.07,29.26,51.67,3.82,56.67,46.67
RBF81,60.0,35.56,47.78,3.63,51.67,40.0
RBF82,53.33,47.41,50.37,4.15,58.33,46.67
RBF83,54.07,58.15,56.11,2.64,60.0,51.67
RBF84,72.22,38.52,55.37,2.32,58.33,51.67
RBF85,63.33,41.48,52.41,2.78,56.67,48.33
RBF86,69.63,38.52,54.07,2.9,58.33,50.0
RBF87,70.37,33.33,51.85,2.27,55.0,48.33
RBF88,54.07,42.59,48.33,3.82,56.67,45.0
RBF89,61.85,48.52,55.19,3.77,60.0,50.0
RBF90,65.93,51.11,58.52,2.94,61.67,53.33
RBF91,76.3,25.93,51.11,5.4,61.67,45.0
RBF92,64.07,44.07,54.07,4.34,60.0,46.67
RBF93,52.59,42.59,47.59,1.69,50.0,45.0
RBF94,62.22,43.33,52.78,2.64,58.33,50.0
RBF95,78.89,28.52,53.7,2.17,58.33,51.67
RBF96,76.3,26.67,51.48,3.67,56.67,45.0
RBF97,53.33,48.89,51.11,2.89,56.67,48.33
RBF98,64.07,46.67,55.37,2.0,58.33,51.67
RBF99,74.07,33.7,53.89,2.5,58.33,50.0
RBF100,54.81,49.63,52.22,3.0,56.67,48.33
RBF101,65.93,47.41,56.67,1.44,58.33,55.0
RBF102,65.19,44.81,55.0,6.18,60.0,45.0
RBF103,58.89,55.19,57.04,3.51,63.33,51.67
RBF104,67.04,44.81,55.93,4.5,63.33,51.67
RBF105,51.11,67.04,59.07,3.13,63.33,55.0
RBF106,59.63,53.7,56.67,3.33,61.67,51.67
LINEAR1,100.0,31.11,65.56,5.07,73.33,56.67
LINEAR2,100.0,81.11,90.56,3.0,95.0,85.0
LINEAR3,93.7,35.19,64.44,6.92,78.33,56.67
LINEAR4,100.0,77.41,88.7,2.86,93.33,83.33
LINEAR5,67.41,77.78,72.59,5.28,81.67,65.0
LINEAR6,94.07,48.89,71.48,7.79,83.33,63.33
LINEAR7,84.44,96.67,90.56,4.17,96.67,83.33
LINEAR8,95.93,90.37,93.15,2.27,95.0,88.33
LINEAR9,94.07,61.48,77.78,5.2,85.0,71.67
LINEAR10,99.63,41.11,70.37,4.7,81.67,66.67
LINEAR11,83.33,71.48,77.41,3.74,81.67,68.33
LINEAR12,32.22,94.44,63.33,13.57,98.33,55.0
LINEAR13,88.52,95.56,92.04,2.0,95.0,88.33
LINEAR14,93.7,93.33,93.52,1.55,95.0,90.0
LINEAR15,100.0,96.67,98.33,1.86,100.0,95.0
LINEAR16,89.26,95.19,92.22,2.04,96.67,90.0
LINEAR17,94.07,44.07,69.07,9.72,93.33,61.67
LINEAR18,48.89,93.33,71.11,10.44,96.67,61.67
LINEAR19,90.0,92.96,91.48,1.3,93.33,90.0
LINEAR20,94.81,97.04,95.93,1.47,98.33,93.33
LINEAR21,100.0,93.7,96.85,1.76,100.0,95.0
LINEAR22,95.56,88.15,91.85,2.27,95.0,88.33
LINEAR23,95.19,92.22,93.7,3.2,96.67,88.33
LINEAR24,96.3,84.07,90.19,3.67,96.67,86.67
LINEAR25,70.0,94.07,82.04,5.45,95.0,76.67
LINEAR26,82.22,99.26,90.74,3.55,96.67,86.67
LINEAR27,100.0,96.3,98.15,0.56,98.33,96.67
LINEAR28,95.56,95.93,95.74,1.21,98.33,95.0
LINEAR29,82.22,100.0,91.11,2.64,96.67,88.33
LINEAR30,90.74,72.22,81.48,3.95,90.0,78.33
LINEAR31,100.0,76.3,88.15,3.27,95.0,83.33
LINEAR32,93.7,85.56,89.63,3.61,93.33,81.67
LINEAR33,95.93,92.96,94.44,1.18,96.67,93.33
LINEAR34,99.26,96.67,97.96,0.73,98.33,96.67
LINEAR35,94.07,95.19,94.63,1.11,96.67,93.33
LINEAR36,89.63,99.26,94.44,1.67,96.67,91.67
LINEAR37,99.63,75.19,87.41,4.42,95.0,80.0
LINEAR38,90.0,54.81,72.41,2.37,76.67,70.0
LINEAR39,97.04,95.19,96.11,1.44,98.33,93.33
LINEAR40,70.0,89.26,79.63,5.26,91.67,75.0
LINEAR41,88.89,99.63,94.26,2.37,96.67,90.0
LINEAR42,97.78,99.63,98.7,1.62,100.0,96.67
LINEAR43,90.0,100.0,95.0,2.2,98.33,91.67
LINEAR44,90.74,99.63,95.19,1.94,96.67,91.67
LINEAR45,92.22,92.22,92.22,2.04,95.0,88.33
LINEAR46,90.0,87.78,88.89,4.41,100.0,85.0
LINEAR47,39.63,87.41,63.52,9.48,88.33,58.33
LINEAR48,47.04,99.26,73.15,9.33,95.0,61.67
LINEAR49,55.56,93.33,74.44,8.98,96.67,68.33
LINEAR50,90.37,99.26,94.81,1.76,96.67,91.67
LINEAR51,99.63,100.0,99.81,0.56,100.0,98.33
LINEAR52,89.63,100.0,94.81,2.27,98.33,91.67
LINEAR53,94.07,100.0,97.04,1.11,98.33,95.0
LINEAR54,92.96,94.81,93.89,2.5,96.67,88.33
LINEAR55,82.96,97.04,90.0,3.82,98.33,86.67
LINEAR56,83.33,99.63,91.48,3.17,98.33,86.67
LINEAR57,65.19,94.81,80.0,7.26,98.33,75.0
LINEAR58,100.0,60.37,80.19,3.48,85.0,73.33
LINEAR59,94.44,51.48,72.96,5.19,80.0,66.67
LINEAR60,97.41,51.85,74.63,7.3,83.33,65.0
LINEAR61,98.89,32.96,65.93,6.72,78.33,60.0
LINEAR62,81.11,67.04,74.07,2.37,78.33,71.67
LINEAR63,77.41,60.37,68.89,4.79,78.33,63.33
LINEAR64,96.3,24.44,60.37,4.77,70.0,56.67
LINEAR65,79.63,52.59,66.11,5.07,78.33,61.67
LINEAR66,52.59,80.37,66.48,3.67,75.0,61.67
LINEAR67,67.78,47.04,57.41,5.41,68.33,51.67
LINEAR68,83.7,31.48,57.59,4.01,63.33,51.67
LINEAR69,98.15,7.41,52.78,2.2,55.0,50.0
LINEAR70,67.04,38.15,52.59,1.47,55.0,50.0
LINEAR71,62.59,31.11,46.85,2.27,50.0,43.33
LINEAR72,84.07,12.96,48.52,2.42,53.33,45.0
LINEAR73,64.81,39.63,52.22,2.76,56.67,46.67
LINEAR74,45.19,57.04,51.11,3.0,55.0,46.67
LINEAR75,55.56,55.93,55.74,2.37,60.0,51.67
LINEAR76,97.78,57.04,77.41,5.01,85.0,70.0
LINEAR77,100.0,5.19,52.59,1.88,56.67,51.67
LINEAR78,57.41,62.96,60.19,4.03,63.33,50.0
LINEAR79,72.22,49.26,60.74,3.02,63.33,53.33
LINEAR80,89.26,13.7,51.48,1.3,53.33,50.0
LINEAR81,48.89,35.56,42.22,2.36,45.0,40.0
LINEAR82,44.81,57.04,50.93,3.02,55.0,46.67
LINEAR83,44.44,63.7,54.07,2.78,58.33,50.0
LINEAR84,63.33,48.15,55.74,3.45,61.67,50.0
LINEAR85,65.56,55.93,60.74,2.52,63.33,56.67
LINEAR86,83.33,24.81,54.07,1.69,58.33,53.33
LINEAR87,68.89,38.15,53.52,2.27,56.67,48.33
LINEAR88,40.37,69.63,55.0,3.12,60.0,51.67
LINEAR89,44.07,72.22,58.15,2.56,60.0,51.67
LINEAR90,82.96,47.78,65.37,5.05,78.33,61.67
LINEAR91,92.59,21.48,57.04,2.61,60.0,53.33
LINEAR92,57.78,71.11,64.44,3.33,70.0,60.0
LINEAR93,36.67,66.67,51.67,3.54,56.67,45.0
LINEAR94,38.15,57.78,47.96,1.62,50.0,46.67
LINEAR95,95.56,21.48,58.52,1.76,61.67,56.67
LINEAR96,86.3,35.56,60.93,3.13,65.0,55.0
LINEAR97,28.89,88.89,58.89,1.86,61.67,56.67
LINEAR98,54.44,67.78,61.11,2.64,63.33,55.0
LINEAR99,74.44,54.81,64.63,3.31,70.0,58.33
LINEAR100,45.93,74.44,60.19,1.76,63.33,58.33
LINEAR101,55.19,54.44,54.81,2.56,56.67,50.0
LINEAR102,70.74,52.22,61.48,2.56,66.67,58.33
LINEAR103,22.96,93.33,58.15,1.76,60.0,55.0
LINEAR104,59.63,50.0,54.81,2.27,58.33,51.67
LINEAR105,58.52,65.19,61.85,2.42,65.0,56.67
LINEAR106,44.07,70.37,57.22,2.04,60.0,53.33
OLD1,56.67,73.33,65.0,0.0,65.0,65.0
OLD2,83.33,96.67,90.0,0.0,90.0,90.0
OLD3,6.67,100.0,53.33,0.0,53.33,53.33
OLD4,86.67,93.33,90.0,0.0,90.0,90.0
OLD5,83.33,83.33,83.33,0.0,83.33,83.33
OLD6,96.67,10.0,53.33,0.0,53.33,53.33
OLD7,96.67,93.33,95.0,0.0,95.0,95.0
OLD8,90.0,100.0,95.0,0.0,95.0,95.0
OLD9,60.0,100.0,80.0,0.0,80.0,80.0
OLD10,70.0,80.0,75.0,0.0,75.0,75.0
OLD11,86.67,30.0,58.33,0.0,58.33,58.33
OLD12,100.0,100.0,100.0,0.0,100.0,100.0
OLD13,100.0,100.0,100.0,0.0,100.0,100.0
OLD14,100.0,100.0,100.0,0.0,100.0,100.0
OLD15,100.0,100.0,100.0,0.0,100.0,100.0
OLD16,100.0,100.0,100.0,0.0,100.0,100.0
OLD17,83.33,100.0,91.67,0.0,91.67,91.67
OLD18,100.0,100.0,100.0,0.0,100.0,100.0
OLD19,100.0,100.0,100.0,0.0,100.0,100.0
OLD20,100.0,100.0,100.0,0.0,100.0,100.0
OLD21,100.0,100.0,100.0,0.0,100.0,100.0
OLD22,100.0,100.0,100.0,0.0,100.0,100.0
OLD23,100.0,100.0,100.0,0.0,100.0,100.0
OLD24,100.0,100.0,100.0,0.0,100.0,100.0
OLD25,100.0,100.0,100.0,0.0,100.0,100.0
OLD26,100.0,100.0,100.0,0.0,100.0,100.0
OLD27,100.0,100.0,100.0,0.0,100.0,100.0
OLD28,100.0,100.0,100.0,0.0,100.0,100.0
OLD29,100.0,100.0,100.0,0.0,100.0,100.0
OLD30,90.0,96.67,93.33,0.0,93.33,93.33
OLD31,100.0,100.0,100.0,0.0,100.0,100.0
OLD32,100.0,100.0,100.0,0.0,100.0,100.0
OLD33,100.0,100.0,100.0,0.0,100.0,100.0
OLD34,100.0,100.0,100.0,0.0,100.0,100.0
OLD35,100.0,100.0,100.0,0.0,100.0,100.0
OLD36,100.0,100.0,100.0,0.0,100.0,100.0
OLD37,100.0,100.0,100.0,0.0,100.0,100.0
OLD38,70.0,80.0,75.0,0.0,75.0,75.0
OLD39,100.0,100.0,100.0,0.0,100.0,100.0
OLD40,100.0,100.0,100.0,0.0,100.0,100.0
OLD41,100.0,100.0,100.0,0.0,100.0,100.0
OLD42,100.0,100.0,100.0,0.0,100.0,100.0
OLD43,100.0,100.0,100.0,0.0,100.0,100.0
OLD44,100.0,100.0,100.0,0.0,100.0,100.0
OLD45,100.0,100.0,100.0,0.0,100.0,100.0
OLD46,100.0,100.0,100.0,0.0,100.0,100.0
OLD47,76.67,93.33,85.0,0.0,85.0,85.0
OLD48,100.0,100.0,100.0,0.0,100.0,100.0
OLD49,100.0,100.0,100.0,0.0,100.0,100.0
OLD50,100.0,100.0,100.0,0.0,100.0,100.0
OLD51,100.0,100.0,100.0,0.0,100.0,100.0
OLD52,100.0,100.0,100.0,0.0,100.0,100.0
OLD53,100.0,100.0,100.0,0.0,100.0,100.0
OLD54,100.0,100.0,100.0,0.0,100.0,100.0
OLD55,100.0,100.0,100.0,0.0,100.0,100.0
OLD56,100.0,100.0,100.0,0.0,100.0,100.0
OLD57,96.67,100.0,98.33,0.0,98.33,98.33
OLD58,0.0,100.0,50.0,0.0,50.0,50.0
OLD59,0.0,100.0,50.0,0.0,50.0,50.0
OLD60,90.0,10.0,50.0,0.0,50.0,50.0
OLD61,100.0,0.0,50.0,0.0,50.0,50.0
OLD62,70.0,30.0,50.0,0.0,50.0,50.0
OLD63,0.0,100.0,50.0,0.0,50.0,50.0
OLD64,0.0,100.0,50.0,0.0,50.0,50.0
OLD65,40.0,86.67,63.33,0.0,63.33,63.33
OLD66,60.0,70.0,65.0,0.0,65.0,65.0
OLD67,60.0,63.33,61.67,0.0,61.67,61.67
OLD68,86.67,20.0,53.33,0.0,53.33,53.33
OLD69,73.33,30.0,51.67,0.0,51.67,51.67
OLD70,100.0,13.33,56.67,0.0,56.67,56.67
OLD71,70.0,36.67,53.33,0.0,53.33,53.33
OLD72,16.67,90.0,53.33,0.0,53.33,53.33
OLD73,40.0,73.33,56.67,0.0,56.67,56.67
OLD74,6.67,96.67,51.67,0.0,51.67,51.67
OLD75,6.67,100.0,53.33,0.0,53.33,53.33
OLD76,100.0,0.0,50.0,0.0,50.0,50.0
OLD77,56.67,46.67,51.67,0.0,51.67,51.67
OLD78,100.0,3.33,51.67,0.0,51.67,51.67
OLD79,16.67,90.0,53.33,0.0,53.33,53.33
OLD80,16.67,86.67,51.67,0.0,51.67,51.67
OLD81,40.0,80.0,60.0,0.0,60.0,60.0
OLD82,86.67,20.0,53.33,0.0,53.33,53.33
OLD83,60.0,60.0,60.0,0.0,60.0,60.0
OLD84,100.0,6.67,53.33,0.0,53.33,53.33
OLD85,83.33,30.0,56.67,0.0,56.67,56.67
OLD86,16.67,93.33,55.0,0.0,55.0,55.0
OLD87,40.0,76.67,58.33,0.0,58.33,58.33
OLD88,60.0,46.67,53.33,0.0,53.33,53.33
OLD89,60.0,53.33,56.67,0.0,56.67,56.67
OLD90,16.67,100.0,58.33,0.0,58.33,58.33
OLD91,16.67,96.67,56.67,0.0,56.67,56.67
OLD92,40.0,76.67,58.33,0.0,58.33,58.33
OLD93,60.0,53.33,56.67,0.0,56.67,56.67
OLD94,26.67,86.67,56.67,0.0,56.67,56.67
OLD95,16.67,96.67,56.67,0.0,56.67,56.67
OLD96,40.0,73.33,56.67,0.0,56.67,56.67
OLD97,60.0,56.67,58.33,0.0,58.33,58.33
OLD98,66.67,43.33,55.0,0.0,55.0,55.0
OLD99,40.0,86.67,63.33,0.0,63.33,63.33
OLD100,60.0,53.33,56.67,0.0,56.67,56.67
OLD101,60.0,56.67,58.33,0.0,58.33,58.33
OLD102,40.0,80.0,60.0,0.0,60.0,60.0
OLD103,76.67,46.67,61.67,0.0,61.67,61.67
OLD104,60.0,63.33,61.67,0.0,61.67,61.67
OLD105,60.0,76.67,68.33,0.0,68.33,68.33
OLD106,60.0,63.33,61.67,0.0,61.67,61.67
