Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,84.33,95.85,90.09,2.57,93.5,86.5
RBF_SQP,88.0,82.89,85.44,3.49,87.5,76.33
RBF_LQP2,74.7,56.19,65.44,1.98,69.33,61.5
LINEAR_LQP1,77.67,95.67,86.67,1.46,88.83,85.0
LINEAR_SQP,87.3,76.78,82.04,7.16,86.83,65.67
LINEAR_LQP2,69.59,53.48,61.54,2.55,65.83,58.33
OLD_LQP1,91.33,79.0,85.17,0.0,85.17,85.17
OLD_SQP,45.0,56.33,50.67,0.0,50.67,50.67
OLD_LQP2,28.33,85.33,56.83,0.0,56.83,56.83
