Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,79.07,97.19,88.13,1.51,90.17,85.17
RBF_SQP,60.89,96.37,78.63,1.9,81.5,75.5
RBF_LQP2,48.07,73.85,60.96,1.22,62.0,58.17
LINEAR_LQP1,79.85,93.78,86.81,1.9,89.5,83.0
LINEAR_SQP,61.78,92.67,77.22,3.06,81.5,73.17
LINEAR_LQP2,49.11,74.04,61.57,2.36,64.67,58.33
OLD_LQP1,82.33,88.0,85.17,0.0,85.17,85.17
OLD_SQP,38.0,62.33,50.17,0.0,50.17,50.17
OLD_LQP2,33.33,83.33,58.33,0.0,58.33,58.33
