Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,75.15,98.74,86.94,1.7,88.33,83.33
RBF_SQP,76.41,91.85,84.13,3.38,87.5,77.83
RBF_LQP2,49.74,76.26,63.0,1.82,64.67,60.5
LINEAR_LQP1,78.26,96.96,87.61,2.43,90.67,83.0
LINEAR_SQP,77.07,82.3,79.69,7.74,86.0,61.33
LINEAR_LQP2,43.15,78.48,60.81,2.3,63.83,56.83
OLD_LQP1,93.33,81.67,87.5,0.0,87.5,87.5
OLD_SQP,35.67,66.0,50.83,0.0,50.83,50.83
OLD_LQP2,35.67,79.33,57.5,0.0,57.5,57.5
