Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,66.15,97.26,81.7,1.97,84.17,78.67
RBF_SQP,69.81,92.33,81.07,1.31,83.17,80.0
RBF_LQP2,57.74,68.37,63.06,1.34,64.5,60.67
LINEAR_LQP1,79.07,95.52,87.3,2.19,90.33,83.0
LINEAR_SQP,81.89,82.22,82.06,2.83,84.33,74.83
LINEAR_LQP2,65.22,64.33,64.78,1.19,66.17,62.17
OLD_LQP1,91.33,81.0,86.17,0.0,86.17,86.17
OLD_SQP,51.33,52.0,51.67,0.0,51.67,51.67
OLD_LQP2,35.0,80.0,57.5,0.0,57.5,57.5
