Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,68.74,97.7,83.22,2.55,89.33,80.33
RBF_SQP,87.26,65.59,76.43,1.82,78.0,72.33
RBF_LQP2,85.7,42.85,64.28,2.03,67.5,61.5
LINEAR_LQP1,77.48,96.93,87.2,0.92,88.67,85.83
LINEAR_SQP,87.04,71.96,79.5,3.3,84.0,75.0
LINEAR_LQP2,83.63,42.96,63.3,0.72,64.67,62.33
OLD_LQP1,91.67,86.67,89.17,0.0,89.17,89.17
OLD_SQP,0.0,100.0,50.0,0.0,50.0,50.0
OLD_LQP2,33.0,83.0,58.0,0.0,58.0,58.0
