Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
LINEAR_LQP1,90.2963,94.9259,92.6111,0.3997,93.1667,92.0
LINEAR_SQP,90.037,85.1852,87.6111,0.9789,89.0,86.5
LINEAR_LQP2,90.037,39.6667,64.8519,0.53,65.6667,64.1667
OLD_LQP1,90.0,82.6667,86.3333,0.0,86.3333,86.3333
OLD_SQP,90.0,5.0,47.5,0.0,47.5,47.5
OLD_LQP2,90.0,1.3333,45.6667,0.0,45.6667,45.6667
