Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,89.22,92.59,90.91,0.56,91.67,90.17
RBF_SQP,88.81,81.07,84.94,1.5,86.17,81.5
RBF_LQP2,84.04,20.48,52.26,1.2,54.83,51.17
LINEAR_LQP1,92.3,88.04,90.17,3.09,92.17,84.5
LINEAR_SQP,90.81,34.93,62.87,0.96,63.83,61.0
LINEAR_LQP2,85.85,26.15,56.0,1.68,58.67,53.0
OLD_LQP1,86.33,90.33,88.33,0.0,88.33,88.33
OLD_SQP,48.0,56.33,52.17,0.0,52.17,52.17
OLD_LQP2,30.67,83.33,57.0,0.0,57.0,57.0
