Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,86.89,88.78,87.83,0.63,88.67,87.0
RBF_SQP,81.48,90.07,85.78,0.61,86.67,85.0
RBF_LQP2,71.81,37.89,54.85,1.8,57.67,52.83
LINEAR_LQP1,88.3,83.59,85.94,3.22,88.33,81.17
LINEAR_SQP,81.78,43.19,62.48,1.12,63.33,60.83
LINEAR_LQP2,74.85,43.41,59.13,0.69,60.0,58.17
OLD_LQP1,85.33,85.0,85.17,0.0,85.17,85.17
OLD_SQP,51.0,52.0,51.5,0.0,51.5,51.5
OLD_LQP2,38.67,76.0,57.33,0.0,57.33,57.33
