Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,88.89,91.7,90.3,0.25,90.67,90.0
RBF_SQP,87.48,83.11,85.3,1.12,86.5,83.17
RBF_LQP2,80.81,30.26,55.54,1.44,58.0,53.83
LINEAR_LQP1,91.78,86.85,89.31,2.86,91.83,85.0
LINEAR_SQP,84.0,41.56,62.78,0.71,63.67,61.67
LINEAR_LQP2,78.81,37.0,57.91,1.14,59.33,55.67
OLD_LQP1,92.0,78.0,85.0,0.0,85.0,85.0
OLD_SQP,38.67,61.67,50.17,0.0,50.17,50.17
OLD_LQP2,24.67,86.33,55.5,0.0,55.5,55.5
