Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,88.26,93.48,90.87,0.82,91.83,89.17
RBF_SQP,81.63,89.59,85.61,2.21,87.5,81.83
RBF_LQP2,81.89,28.48,55.19,1.55,56.67,52.67
LINEAR_LQP1,88.93,86.37,87.65,3.26,90.0,82.67
LINEAR_SQP,81.3,41.7,61.5,1.81,63.5,59.0
LINEAR_LQP2,83.0,26.22,54.61,3.87,60.0,51.33
OLD_LQP1,92.33,76.67,84.5,0.0,84.5,84.5
OLD_SQP,42.67,62.0,52.33,0.0,52.33,52.33
OLD_LQP2,28.0,83.33,55.67,0.0,55.67,55.67
