Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,71.37,96.59,83.98,1.26,84.83,80.83
RBF_SQP,90.04,82.07,86.06,1.7,87.5,82.0
RBF_LQP2,42.81,67.19,55.0,1.7,59.17,53.67
LINEAR_LQP1,74.41,89.15,81.78,3.53,84.33,75.33
LINEAR_SQP,88.81,42.11,65.46,0.9,66.17,63.67
LINEAR_LQP2,57.15,66.22,61.69,1.08,63.5,60.5
OLD_LQP1,92.33,82.33,87.33,0.0,87.33,87.33
OLD_SQP,0.0,100.0,50.0,0.0,50.0,50.0
OLD_LQP2,33.33,79.0,56.17,0.0,56.17,56.17
