Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,73.85,96.63,85.24,0.97,86.83,83.67
RBF_SQP,87.89,54.41,71.15,5.3,78.33,65.17
RBF_LQP2,90.52,35.59,63.06,1.16,64.83,61.33
LINEAR_LQP1,75.15,95.07,85.11,1.36,86.83,82.67
LINEAR_SQP,91.26,38.15,64.7,1.1,65.83,62.17
LINEAR_LQP2,93.26,26.15,59.7,3.64,64.67,55.17
OLD_LQP1,90.67,79.67,85.17,0.0,85.17,85.17
OLD_SQP,0.0,100.0,50.0,0.0,50.0,50.0
OLD_LQP2,32.0,81.33,56.67,0.0,56.67,56.67
