Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,92.3,91.67,91.98,1.36,93.83,90.17
RBF_SQP,94.93,61.41,78.17,2.92,82.17,73.67
RBF_LQP2,89.44,28.07,58.76,1.69,61.67,56.67
LINEAR_LQP1,84.48,96.37,90.43,0.83,91.83,89.33
LINEAR_SQP,88.96,79.04,84.0,2.11,86.17,80.67
LINEAR_LQP2,72.48,53.15,62.81,1.32,64.67,61.0
OLD_LQP1,92.67,82.67,87.67,0.0,87.67,87.67
OLD_SQP,57.0,47.33,52.17,0.0,52.17,52.17
OLD_LQP2,44.0,75.0,59.5,0.0,59.5,59.5
