Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,64.89,95.96,80.43,1.95,83.67,78.0
RBF_SQP,63.19,95.3,79.24,2.17,83.0,76.17
RBF_LQP2,58.37,60.04,59.2,0.91,60.33,58.0
LINEAR_LQP1,70.3,87.19,78.74,0.74,80.33,77.83
LINEAR_SQP,68.74,44.44,56.59,0.34,57.0,56.0
LINEAR_LQP2,66.48,56.96,61.72,0.93,62.67,59.67
OLD_LQP1,90.67,79.67,85.17,0.0,85.17,85.17
OLD_SQP,0.0,100.0,50.0,0.0,50.0,50.0
OLD_LQP2,32.0,81.33,56.67,0.0,56.67,56.67
