Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,81.33,94.48,87.91,1.1,89.17,86.5
RBF_SQP,81.0,90.37,85.69,0.71,87.0,84.33
RBF_LQP2,79.52,27.07,53.3,0.87,54.83,51.83
LINEAR_LQP1,78.7,88.59,83.65,2.5,87.33,80.5
LINEAR_SQP,76.81,48.85,62.83,0.38,63.33,62.17
LINEAR_LQP2,75.93,38.04,56.98,2.59,60.33,52.67
OLD_LQP1,79.67,90.67,85.17,0.0,85.17,85.17
OLD_SQP,0.0,100.0,50.0,0.0,50.0,50.0
OLD_LQP2,32.67,79.67,56.17,0.0,56.17,56.17
