Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,91.26,90.37,90.81,1.95,93.0,88.17
RBF_SQP,91.04,80.81,85.93,1.44,87.67,83.5
RBF_LQP2,75.22,30.41,52.81,1.68,55.83,50.67
LINEAR_LQP1,94.3,87.26,90.78,2.14,92.33,87.67
LINEAR_SQP,92.74,33.22,62.98,2.54,66.5,59.67
LINEAR_LQP2,77.41,36.0,56.7,1.57,59.0,54.83
OLD_LQP1,85.33,89.67,87.5,0.0,87.5,87.5
OLD_SQP,0.0,100.0,50.0,0.0,50.0,50.0
OLD_LQP2,32.0,80.67,56.33,0.0,56.33,56.33
