Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score,Average AUC,AUC STD,Max AUC,Min AUC
RBF1,99.26,57.41,78.33,8.21,85.0,63.33,0.91,0.03,0.93,0.84
RBF2,99.26,77.78,88.52,4.03,91.67,78.33,0.97,0.01,0.98,0.97
RBF3,95.93,53.7,74.81,1.76,76.67,71.67,0.78,0.02,0.8,0.73
RBF4,99.26,84.07,91.67,2.04,95.0,90.0,0.96,0.01,0.97,0.95
RBF5,95.93,53.33,74.63,1.62,76.67,71.67,0.83,0.02,0.88,0.81
RBF6,92.59,61.11,76.85,2.42,80.0,71.67,0.85,0.01,0.87,0.83
RBF7,99.26,91.48,95.37,0.73,96.67,95.0,0.97,0.02,1.0,0.96
RBF8,95.93,92.22,94.07,2.06,96.67,90.0,0.97,0.01,0.99,0.96
RBF9,92.59,69.26,80.93,3.34,85.0,73.33,0.92,0.02,0.94,0.87
RBF10,77.04,81.11,79.07,1.21,80.0,76.67,0.88,0.02,0.9,0.85
RBF11,85.19,82.96,84.07,1.88,86.67,81.67,0.89,0.0,0.89,0.88
RBF12,99.26,100.0,99.63,0.73,100.0,98.33,1.0,0.0,1.0,1.0
RBF13,95.93,100.0,97.96,0.73,98.33,96.67,1.0,0.0,1.0,1.0
RBF14,92.59,100.0,96.3,0.73,96.67,95.0,1.0,0.0,1.0,1.0
RBF15,77.04,100.0,88.52,0.56,90.0,88.33,1.0,0.0,1.0,1.0
RBF16,85.19,100.0,92.59,1.21,95.0,91.67,1.0,0.0,1.0,1.0
RBF17,72.22,100.0,86.11,3.0,93.33,83.33,0.97,0.01,0.99,0.96
RBF18,99.26,100.0,99.63,0.73,100.0,98.33,1.0,0.0,1.0,1.0
RBF19,95.93,98.15,97.04,1.39,98.33,95.0,1.0,0.01,1.0,0.98
RBF20,92.59,100.0,96.3,0.73,96.67,95.0,1.0,0.0,1.0,1.0
RBF21,77.04,100.0,88.52,0.56,90.0,88.33,1.0,0.0,1.0,1.0
RBF22,85.19,99.26,92.22,1.67,95.0,90.0,1.0,0.0,1.0,0.99
RBF23,72.22,100.0,86.11,3.0,93.33,83.33,1.0,0.0,1.0,1.0
RBF24,99.26,100.0,99.63,0.73,100.0,98.33,1.0,0.0,1.0,1.0
RBF25,95.93,100.0,97.96,0.73,98.33,96.67,1.0,0.0,1.0,1.0
RBF26,92.59,100.0,96.3,0.73,96.67,95.0,1.0,0.0,1.0,1.0
RBF27,77.04,100.0,88.52,0.56,90.0,88.33,1.0,0.0,1.0,1.0
RBF28,85.19,100.0,92.59,1.21,95.0,91.67,1.0,0.0,1.0,1.0
RBF29,72.22,100.0,86.11,3.0,93.33,83.33,1.0,0.0,1.0,1.0
RBF30,60.74,96.67,78.7,2.17,81.67,75.0,0.97,0.0,0.98,0.97
RBF31,99.26,100.0,99.63,0.73,100.0,98.33,1.0,0.0,1.0,1.0
RBF32,95.93,100.0,97.96,0.73,98.33,96.67,1.0,0.0,1.0,1.0
RBF33,92.59,100.0,96.3,0.73,96.67,95.0,1.0,0.0,1.0,1.0
RBF34,77.04,100.0,88.52,0.56,90.0,88.33,1.0,0.0,1.0,1.0
RBF35,85.19,100.0,92.59,1.21,95.0,91.67,1.0,0.0,1.0,1.0
RBF36,72.22,100.0,86.11,3.0,93.33,83.33,1.0,0.0,1.0,1.0
RBF37,60.74,100.0,80.37,2.17,83.33,76.67,1.0,0.0,1.0,1.0
RBF38,60.37,92.59,76.48,1.3,78.33,75.0,0.87,0.01,0.89,0.86
RBF39,99.26,100.0,99.63,0.73,100.0,98.33,1.0,0.0,1.0,1.0
RBF40,95.93,99.63,97.78,1.18,98.33,95.0,1.0,0.0,1.0,0.99
RBF41,92.59,100.0,96.3,0.73,96.67,95.0,1.0,0.0,1.0,1.0
RBF42,77.04,100.0,88.52,0.56,90.0,88.33,1.0,0.0,1.0,1.0
RBF43,85.19,100.0,92.59,1.21,95.0,91.67,1.0,0.0,1.0,1.0
RBF44,72.22,100.0,86.11,3.0,93.33,83.33,1.0,0.0,1.0,1.0
RBF45,60.74,100.0,80.37,2.17,83.33,76.67,1.0,0.0,1.0,1.0
RBF46,60.37,100.0,80.19,1.0,81.67,78.33,1.0,0.0,1.0,1.0
RBF47,54.44,100.0,77.22,1.86,80.0,75.0,0.97,0.01,0.98,0.96
RBF48,99.26,99.63,99.44,0.83,100.0,98.33,1.0,0.0,1.0,1.0
RBF49,95.93,91.48,93.7,1.39,95.0,91.67,0.94,0.01,0.96,0.92
RBF50,92.59,100.0,96.3,0.73,96.67,95.0,1.0,0.0,1.0,1.0
RBF51,77.04,100.0,88.52,0.56,90.0,88.33,1.0,0.0,1.0,1.0
RBF52,85.19,100.0,92.59,1.21,95.0,91.67,1.0,0.0,1.0,1.0
RBF53,72.22,100.0,86.11,3.0,93.33,83.33,1.0,0.0,1.0,1.0
RBF54,60.74,100.0,80.37,2.17,83.33,76.67,1.0,0.0,1.0,1.0
RBF55,60.37,100.0,80.19,1.0,81.67,78.33,1.0,0.0,1.0,1.0
RBF56,54.44,100.0,77.22,1.86,80.0,75.0,1.0,0.0,1.0,1.0
RBF57,66.3,99.26,82.78,1.18,85.0,81.67,0.98,0.01,0.99,0.96
RBF58,99.26,95.93,97.59,1.47,98.33,95.0,0.99,0.0,0.99,0.98
RBF59,95.93,88.15,92.04,1.39,93.33,90.0,0.99,0.0,0.99,0.98
RBF60,92.59,84.44,88.52,1.0,90.0,86.67,0.94,0.01,0.96,0.93
RBF61,77.04,94.44,85.74,1.21,86.67,83.33,0.95,0.01,0.95,0.93
RBF62,85.19,79.26,82.22,0.83,83.33,81.67,0.86,0.01,0.86,0.84
RBF63,72.22,98.15,85.19,1.3,88.33,83.33,0.94,0.01,0.95,0.92
RBF64,60.74,100.0,80.37,2.17,83.33,76.67,0.93,0.02,0.94,0.9
RBF65,60.37,90.74,75.56,1.18,76.67,73.33,0.89,0.01,0.9,0.87
RBF66,54.44,97.04,75.74,2.06,78.33,73.33,0.94,0.0,0.95,0.93
RBF67,66.3,94.44,80.37,1.62,83.33,78.33,0.91,0.02,0.94,0.89
RBF68,92.59,14.44,53.52,0.56,55.0,53.33,0.57,0.01,0.59,0.55
RBF69,77.04,25.93,51.48,1.55,53.33,50.0,0.55,0.02,0.57,0.52
