Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,85.59,96.7,91.15,1.52,93.0,88.83
RBF_SQP,89.41,81.41,85.41,0.83,86.17,83.83
RBF_LQP2,70.07,64.89,67.48,0.86,69.33,66.33
LINEAR_LQP1,76.33,97.78,87.06,1.46,88.33,84.5
LINEAR_SQP,80.26,91.26,85.76,0.92,86.83,83.83
LINEAR_LQP2,43.33,76.44,59.89,1.63,61.5,56.67
OLD_LQP1,90.33,82.0,86.17,0.0,86.17,86.17
OLD_SQP,0.0,100.0,50.0,0.0,50.0,50.0
OLD_LQP2,28.0,87.0,57.5,0.0,57.5,57.5
