Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,54.78,98.93,76.85,1.66,79.67,73.67
RBF_SQP,93.52,51.11,72.31,2.19,74.83,67.67
RBF_LQP2,90.15,34.15,62.15,0.44,62.83,61.5
LINEAR_LQP1,58.3,97.48,77.89,1.63,81.17,76.0
LINEAR_SQP,93.07,43.07,68.07,1.24,70.67,66.67
LINEAR_LQP2,88.67,40.33,64.5,1.52,66.0,60.83
OLD_LQP1,93.0,83.33,88.17,0.0,88.17,88.17
OLD_SQP,0.0,100.0,50.0,0.0,50.0,50.0
OLD_LQP2,37.0,78.0,57.5,0.0,57.5,57.5
