Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,70.07,98.7,84.39,1.8,88.67,82.83
RBF_SQP,75.44,93.3,84.37,3.08,90.0,78.33
RBF_LQP2,69.7,49.52,59.61,1.82,61.83,56.83
LINEAR_LQP1,87.33,91.81,89.57,1.89,91.5,86.83
LINEAR_SQP,76.67,92.63,84.65,3.65,87.33,77.33
LINEAR_LQP2,71.52,56.7,64.11,0.88,65.33,63.0
OLD_LQP1,92.0,78.33,85.17,0.0,85.17,85.17
OLD_SQP,0.0,100.0,50.0,0.0,50.0,50.0
OLD_LQP2,31.67,84.33,58.0,0.0,58.0,58.0
