Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,81.89,97.3,89.59,2.78,92.0,83.33
RBF_SQP,92.78,68.37,80.57,0.99,81.67,78.83
RBF_LQP2,76.41,49.44,62.93,1.45,65.17,60.17
LINEAR_LQP1,77.15,97.19,87.17,1.53,89.67,85.5
LINEAR_SQP,89.22,70.11,79.67,3.41,85.33,75.67
LINEAR_LQP2,70.74,62.11,66.43,0.62,67.33,65.5
OLD_LQP1,85.67,91.0,88.33,0.0,88.33,88.33
OLD_SQP,47.67,56.33,52.0,0.0,52.0,52.0
OLD_LQP2,37.33,79.0,58.17,0.0,58.17,58.17
