Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF,84.07,68.37,76.22,1.6,78.0,72.83
LINEAR,85.73,48.43,67.08,1.55,69.33,64.5
RBF2,80.03,75.8,77.92,3.73,82.67,69.33
LINEAR2,75.43,74.13,74.78,3.59,80.33,70.5
OLD,93.8,28.23,61.02,0.85,62.83,60.17
