Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF,82.97,69.23,76.1,1.92,79.17,73.0
LINEAR,89.9,45.9,67.9,1.47,70.5,65.33
RBF2,78.57,75.63,77.1,3.25,81.0,72.17
LINEAR2,75.87,74.1,74.98,4.69,82.33,67.0
OLD,94.77,27.27,61.02,0.95,62.33,59.17
