Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,93.52,95.22,94.37,1.41,95.5,91.33
RBF_SQP,93.74,56.93,75.33,4.38,79.5,64.67
RBF_LQP2,86.26,36.7,61.48,1.87,63.67,57.5
LINEAR_LQP1,86.56,98.33,92.44,1.41,93.67,89.67
LINEAR_SQP,92.11,70.37,81.24,1.58,83.83,78.5
LINEAR_LQP2,75.33,60.11,67.72,1.32,68.83,65.0
OLD_LQP1,90.67,80.33,85.5,0.0,85.5,85.5
OLD_SQP,39.0,62.0,50.5,0.0,50.5,50.5
OLD_LQP2,39.0,76.67,57.83,0.0,57.83,57.83
