Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,77.37,97.04,87.2,1.82,89.5,84.67
RBF_SQP,81.33,89.81,85.57,2.45,88.83,82.33
RBF_LQP2,77.63,56.7,67.17,1.24,69.5,65.5
LINEAR_LQP1,83.67,96.56,90.11,1.82,93.0,87.5
LINEAR_SQP,91.0,69.85,80.43,2.4,84.83,76.17
LINEAR_LQP2,81.37,55.85,68.61,0.93,70.67,67.33
OLD_LQP1,79.67,90.67,85.17,0.0,85.17,85.17
OLD_SQP,0.0,100.0,50.0,0.0,50.0,50.0
OLD_LQP2,32.67,79.67,56.17,0.0,56.17,56.17
