Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,88.93,93.93,91.43,1.06,92.67,90.17
RBF_SQP,88.44,82.93,85.69,0.77,86.83,84.83
RBF_LQP2,65.74,48.81,57.28,1.72,60.17,54.5
LINEAR_LQP1,92.22,86.7,89.46,1.9,91.17,86.67
LINEAR_SQP,91.22,35.19,63.2,2.18,65.67,61.0
LINEAR_LQP2,72.44,42.19,57.31,2.51,60.83,54.33
OLD_LQP1,90.67,80.33,85.5,0.0,85.5,85.5
OLD_SQP,39.0,62.0,50.5,0.0,50.5,50.5
OLD_LQP2,39.0,76.67,57.83,0.0,57.83,57.83
