Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score,Average AUC,AUC STD,Max AUC,Min AUC
LINEAR37,67.78,100.0,83.89,0.83,85.0,83.33,1.0,0.0,1.0,1.0
LINEAR38,67.04,93.33,80.19,1.0,81.67,78.33,0.87,0.02,0.91,0.85
LINEAR39,99.26,97.78,98.52,0.56,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR40,83.33,100.0,91.67,0.0,91.67,91.67,0.97,0.01,1.0,0.96
LINEAR41,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR42,99.63,100.0,99.81,0.56,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR43,86.3,100.0,93.15,2.27,98.33,91.67,1.0,0.0,1.0,1.0
LINEAR44,67.78,100.0,83.89,2.5,86.67,78.33,1.0,0.0,1.0,1.0
LINEAR45,67.78,100.0,83.89,0.83,85.0,83.33,1.0,0.0,1.0,1.0
LINEAR46,67.04,100.0,83.52,0.56,85.0,83.33,0.98,0.0,0.99,0.98
LINEAR47,68.89,100.0,84.44,1.44,86.67,81.67,0.94,0.01,0.97,0.92
LINEAR48,99.26,91.85,95.56,0.83,96.67,95.0,0.97,0.0,0.98,0.97
LINEAR49,83.33,100.0,91.67,0.0,91.67,91.67,0.97,0.01,1.0,0.96
LINEAR50,100.0,96.67,98.33,0.0,98.33,98.33,0.97,0.0,0.97,0.97
LINEAR51,99.63,100.0,99.81,0.56,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR52,86.3,100.0,93.15,2.27,98.33,91.67,1.0,0.0,1.0,1.0
LINEAR53,67.78,100.0,83.89,2.5,86.67,78.33,1.0,0.0,1.0,1.0
LINEAR54,67.78,100.0,83.89,0.83,85.0,83.33,1.0,0.0,1.0,1.0
LINEAR55,67.04,100.0,83.52,0.56,85.0,83.33,1.0,0.0,1.0,0.99
LINEAR56,68.89,100.0,84.44,1.44,86.67,81.67,0.99,0.0,1.0,0.98
LINEAR57,54.07,98.15,76.11,0.83,76.67,75.0,0.93,0.02,0.97,0.92
LINEAR58,99.26,90.37,94.81,1.3,96.67,93.33,1.0,0.0,1.0,1.0
LINEAR59,83.33,90.0,86.67,0.0,86.67,86.67,0.88,0.01,0.89,0.87
LINEAR60,100.0,81.48,90.74,2.78,91.67,83.33,1.0,0.0,1.0,0.99
LINEAR61,99.63,86.3,92.96,4.31,95.0,81.67,0.99,0.0,0.99,0.98
LINEAR62,86.3,70.37,78.33,2.04,81.67,75.0,0.92,0.01,0.92,0.9
