Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
LINEAR_LQP1,90.2222,90.3704,90.2963,0.2736,90.6667,89.8333
LINEAR_SQP,90.1111,77.8519,83.9815,2.5392,86.5,79.1667
LINEAR_LQP2,90.0741,33.8519,61.963,1.5361,64.0,59.1667
OLD_LQP1,90.3333,82.0,86.1667,0.0,86.1667,86.1667
OLD_SQP,90.3333,3.0,46.6667,0.0,46.6667,46.6667
OLD_LQP2,90.3333,1.0,45.6667,0.0,45.6667,45.6667
