Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
LINEAR_LQP1,89.8519,90.1111,89.9815,0.3675,90.6667,89.5
LINEAR_SQP,90.0,85.1852,87.5926,1.3972,90.3333,85.8333
LINEAR_LQP2,90.037,43.6667,66.8519,1.088,69.1667,65.3333
OLD_LQP1,90.0,82.0,86.0,0.0,86.0,86.0
OLD_SQP,90.0,5.6667,47.8333,0.0,47.8333,47.8333
OLD_LQP2,90.0,1.3333,45.6667,0.0,45.6667,45.6667
