Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
LINEAR_LQP1,90.2222,90.6296,90.4259,0.3447,90.8333,89.8333
LINEAR_SQP,90.0741,72.2593,81.1667,1.7619,83.6667,78.5
LINEAR_LQP2,89.963,33.6667,61.8148,0.959,62.8333,60.3333
OLD_LQP1,90.3333,81.0,85.6667,0.0,85.6667,85.6667
OLD_SQP,90.3333,4.0,47.1667,0.0,47.1667,47.1667
OLD_LQP2,90.3333,0.3333,45.3333,0.0,45.3333,45.3333
