Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,93.44,92.19,92.81,1.81,94.83,90.17
RBF_SQP,89.56,81.33,85.44,2.0,88.0,81.0
RBF_LQP2,82.52,47.11,64.81,1.18,66.17,62.33
LINEAR_LQP1,91.11,94.85,92.98,1.33,94.5,91.0
LINEAR_SQP,89.26,86.26,87.76,4.46,90.33,76.0
LINEAR_LQP2,60.22,66.0,63.11,1.38,65.33,60.5
OLD_LQP1,86.67,85.67,86.17,0.0,86.17,86.17
OLD_SQP,41.33,60.0,50.67,0.0,50.67,50.67
OLD_LQP2,35.33,81.33,58.33,0.0,58.33,58.33
