Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,93.41,91.04,92.22,0.83,93.17,91.0
RBF_SQP,90.0,88.26,89.13,1.27,90.5,87.0
RBF_LQP2,78.33,56.78,67.56,1.17,70.0,66.0
LINEAR_LQP1,93.0,92.85,92.93,0.93,93.83,91.17
LINEAR_SQP,86.48,91.07,88.78,2.96,91.33,83.5
LINEAR_LQP2,75.37,54.85,65.11,1.21,66.67,62.67
OLD_LQP1,85.0,87.0,86.0,0.0,86.0,86.0
OLD_SQP,41.67,59.33,50.5,0.0,50.5,50.5
OLD_LQP2,29.33,84.67,57.0,0.0,57.0,57.0
