Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,87.81,91.3,89.56,0.45,90.17,88.67
RBF_SQP,86.0,85.44,85.72,1.82,87.83,82.33
RBF_LQP2,71.85,52.07,61.96,1.49,65.5,60.5
LINEAR_LQP1,78.67,94.59,86.63,1.61,89.67,83.67
LINEAR_SQP,86.56,79.59,83.07,3.84,86.33,76.33
LINEAR_LQP2,66.59,58.63,62.61,1.16,64.17,60.33
OLD_LQP1,92.67,81.33,87.0,0.0,87.0,87.0
OLD_SQP,41.0,60.33,50.67,0.0,50.67,50.67
OLD_LQP2,30.67,83.0,56.83,0.0,56.83,56.83
