Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,57.15,99.0,78.07,1.54,80.5,75.67
RBF_SQP,89.15,79.11,84.13,1.2,85.67,81.33
RBF_LQP2,73.19,60.7,66.94,2.13,70.0,62.67
LINEAR_LQP1,33.11,99.89,66.5,1.9,68.5,62.83
LINEAR_SQP,79.41,91.37,85.39,1.39,87.0,83.17
LINEAR_LQP2,47.59,81.26,64.43,3.16,69.0,60.5
OLD_LQP1,93.33,84.67,89.0,0.0,89.0,89.0
OLD_SQP,46.0,56.33,51.17,0.0,51.17,51.17
OLD_LQP2,41.33,75.0,58.17,0.0,58.17,58.17
