Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,65.07,98.52,81.8,2.25,85.17,79.17
RBF_SQP,52.56,94.74,73.65,1.96,76.0,69.83
RBF_LQP2,25.44,88.59,57.02,1.41,59.0,54.67
LINEAR_LQP1,60.0,99.37,79.69,2.51,86.17,77.67
LINEAR_SQP,54.0,95.37,74.69,2.31,78.0,71.83
LINEAR_LQP2,23.0,88.74,55.87,1.96,60.83,54.33
OLD_LQP1,89.33,84.33,86.83,0.0,86.83,86.83
OLD_SQP,37.33,63.67,50.5,0.0,50.5,50.5
OLD_LQP2,29.0,85.67,57.33,0.0,57.33,57.33
