Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,87.15,92.74,89.94,1.17,91.33,87.5
RBF_SQP,94.67,68.07,81.37,1.28,82.67,79.33
RBF_LQP2,69.44,50.07,59.76,0.98,60.83,58.17
LINEAR_LQP1,78.44,91.7,85.07,4.5,91.0,80.33
LINEAR_SQP,93.19,50.33,71.76,3.5,76.67,66.67
LINEAR_LQP2,59.96,71.59,65.78,0.79,66.67,64.17
OLD_LQP1,94.0,81.0,87.5,0.0,87.5,87.5
OLD_SQP,45.33,58.33,51.83,0.0,51.83,51.83
OLD_LQP2,33.67,82.0,57.83,0.0,57.83,57.83
