Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,91.89,92.59,92.24,0.98,93.67,90.33
RBF_SQP,95.52,36.78,66.15,1.23,68.33,63.67
RBF_LQP2,90.56,32.37,61.46,0.78,62.5,60.83
LINEAR_LQP1,92.67,89.89,91.28,1.03,93.0,89.17
LINEAR_SQP,97.15,27.81,62.48,0.77,63.83,61.17
LINEAR_LQP2,94.04,26.0,60.02,1.66,62.5,57.17
OLD_LQP1,90.67,81.67,86.17,0.0,86.17,86.17
OLD_SQP,100.0,0.0,50.0,0.0,50.0,50.0
OLD_LQP2,39.0,77.33,58.17,0.0,58.17,58.17
