Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,58.44,98.78,78.61,1.93,81.0,75.83
RBF_SQP,86.59,77.63,82.11,1.96,85.0,79.0
RBF_LQP2,69.41,66.89,68.15,1.5,70.67,65.33
LINEAR_LQP1,61.52,98.44,79.98,1.44,82.0,78.17
LINEAR_SQP,85.3,74.81,80.06,2.65,82.67,74.17
LINEAR_LQP2,51.48,81.85,66.67,1.43,68.5,64.33
OLD_LQP1,93.0,79.0,86.0,0.0,86.0,86.0
OLD_SQP,46.0,57.0,51.5,0.0,51.5,51.5
OLD_LQP2,33.33,84.33,58.83,0.0,58.83,58.83
