Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,56.89,97.78,77.33,1.74,81.33,76.0
RBF_SQP,74.3,73.11,73.7,2.97,76.33,67.17
RBF_LQP2,77.22,51.89,64.56,0.99,65.67,62.17
LINEAR_LQP1,53.0,97.44,75.22,2.2,78.0,72.33
LINEAR_SQP,67.52,65.48,66.5,1.9,68.67,63.17
LINEAR_LQP2,68.22,64.26,66.24,0.48,67.17,65.67
OLD_LQP1,87.0,90.33,88.67,0.0,88.67,88.67
OLD_SQP,37.33,63.33,50.33,0.0,50.33,50.33
OLD_LQP2,37.33,78.67,58.0,0.0,58.0,58.0
