Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,80.48,98.33,89.41,0.55,90.33,88.83
RBF_SQP,80.48,95.48,87.98,1.32,89.17,85.17
RBF_LQP2,80.48,57.37,68.93,1.26,70.67,66.67
LINEAR_LQP1,79.48,97.56,88.52,0.42,89.17,87.83
LINEAR_SQP,79.48,92.93,86.2,1.08,87.67,84.17
LINEAR_LQP2,79.48,52.52,66.0,0.52,67.0,65.5
OLD_LQP1,85.67,91.67,88.67,0.0,88.67,88.67
OLD_SQP,42.0,58.67,50.33,0.0,50.33,50.33
OLD_LQP2,29.0,87.0,58.0,0.0,58.0,58.0
