Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,82.52,94.0,88.26,0.51,89.17,87.33
RBF_SQP,82.52,88.7,85.61,0.45,86.17,84.67
RBF_LQP2,82.52,22.26,52.39,0.66,53.33,51.5
LINEAR_LQP1,77.63,86.44,82.04,1.96,85.17,79.33
LINEAR_SQP,77.63,46.96,62.3,0.67,63.67,61.67
LINEAR_LQP2,77.63,36.89,57.26,0.55,58.17,56.5
OLD_LQP1,94.0,81.0,87.5,0.0,87.5,87.5
OLD_SQP,0.0,100.0,50.0,0.0,50.0,50.0
OLD_LQP2,29.67,84.33,57.0,0.0,57.0,57.0
