Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,83.37,95.96,89.67,0.84,91.0,88.17
RBF_SQP,83.37,90.19,86.78,1.59,88.67,83.5
RBF_LQP2,83.37,53.11,68.24,1.2,70.0,65.83
LINEAR_LQP1,82.81,96.93,89.87,0.45,90.5,89.17
LINEAR_SQP,82.81,89.63,86.22,0.94,87.33,84.67
LINEAR_LQP2,82.81,54.41,68.61,0.72,69.5,67.5
OLD_LQP1,92.33,79.33,85.83,0.0,85.83,85.83
OLD_SQP,41.67,59.67,50.67,0.0,50.67,50.67
OLD_LQP2,37.0,77.0,57.0,0.0,57.0,57.0
