Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,83.89,96.7,90.3,0.4,90.83,89.67
RBF_SQP,83.89,87.37,85.63,0.25,86.0,85.17
RBF_LQP2,83.89,21.63,52.76,0.8,54.5,51.83
LINEAR_LQP1,76.26,91.15,83.7,3.24,92.17,81.67
LINEAR_SQP,76.26,47.33,61.8,3.34,63.67,53.0
LINEAR_LQP2,76.26,39.93,58.09,3.1,59.33,49.83
OLD_LQP1,92.67,86.33,89.5,0.0,89.5,89.5
OLD_SQP,0.0,100.0,50.0,0.0,50.0,50.0
OLD_LQP2,25.67,86.67,56.17,0.0,56.17,56.17
