Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,87.59,95.41,91.5,0.58,92.5,90.5
RBF_SQP,87.59,88.33,87.96,1.83,90.17,84.67
RBF_LQP2,87.59,44.78,66.19,1.74,67.5,63.0
LINEAR_LQP1,90.78,96.04,93.41,0.4,94.33,92.83
LINEAR_SQP,90.78,90.0,90.39,1.28,91.83,88.0
LINEAR_LQP2,90.78,42.22,66.5,1.19,67.83,64.17
OLD_LQP1,92.67,79.33,86.0,0.0,86.0,86.0
OLD_SQP,0.0,100.0,50.0,0.0,50.0,50.0
OLD_LQP2,34.0,79.0,56.5,0.0,56.5,56.5
