Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,89.44,95.56,92.5,0.99,93.67,90.67
RBF_SQP,89.44,83.44,86.44,2.09,90.17,84.5
RBF_LQP2,89.44,41.33,65.39,3.22,69.33,62.17
LINEAR_LQP1,83.22,96.67,89.94,0.3,90.33,89.5
LINEAR_SQP,83.22,87.96,85.59,1.28,87.33,83.33
LINEAR_LQP2,83.22,50.44,66.83,1.26,68.33,64.67
OLD_LQP1,81.33,87.0,84.17,0.0,84.17,84.17
OLD_SQP,99.0,1.33,50.17,0.0,50.17,50.17
OLD_LQP2,25.33,86.0,55.67,0.0,55.67,55.67
