Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,87.22,92.41,89.81,1.07,91.0,88.17
RBF_SQP,87.22,92.15,89.69,0.73,90.83,88.5
RBF_LQP2,87.22,29.85,58.54,1.98,61.17,55.83
LINEAR_LQP1,79.11,84.7,81.91,0.55,82.67,81.17
LINEAR_SQP,79.11,51.56,65.33,0.42,66.17,64.83
LINEAR_LQP2,79.11,39.56,59.33,0.69,60.33,58.17
OLD_LQP1,85.67,89.0,87.33,0.0,87.33,87.33
OLD_SQP,46.33,57.67,52.0,0.0,52.0,52.0
OLD_LQP2,34.33,84.67,59.5,0.0,59.5,59.5
