Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,84.59,95.67,90.13,0.65,91.0,88.67
RBF_SQP,84.59,89.41,87.0,0.67,87.83,85.67
RBF_LQP2,84.59,47.56,66.07,1.56,67.67,64.0
LINEAR_LQP1,82.93,98.0,90.46,0.16,90.67,90.17
LINEAR_SQP,82.93,91.89,87.41,0.39,88.17,87.0
LINEAR_LQP2,82.93,53.3,68.11,0.56,68.67,67.0
OLD_LQP1,94.0,81.0,87.5,0.0,87.5,87.5
OLD_SQP,0.0,100.0,50.0,0.0,50.0,50.0
OLD_LQP2,29.67,84.33,57.0,0.0,57.0,57.0
