Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,88.0,93.78,90.89,1.02,91.83,89.17
RBF_SQP,88.0,86.22,87.11,1.46,88.17,83.33
RBF_LQP2,88.0,25.15,56.57,0.75,57.5,55.17
LINEAR_LQP1,79.81,85.52,82.67,1.93,85.5,80.17
LINEAR_SQP,79.81,43.37,61.59,0.67,62.67,60.5
LINEAR_LQP2,79.81,39.26,59.54,0.7,60.33,58.17
OLD_LQP1,92.67,79.33,86.0,0.0,86.0,86.0
OLD_SQP,0.0,100.0,50.0,0.0,50.0,50.0
OLD_LQP2,34.0,79.0,56.5,0.0,56.5,56.5
