Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,87.15,95.48,91.31,1.01,92.17,89.5
RBF_SQP,87.15,93.04,90.09,0.82,90.83,88.67
RBF_LQP2,87.15,17.67,52.41,0.93,54.0,51.5
LINEAR_LQP1,86.52,86.7,86.61,1.91,89.17,84.0
LINEAR_SQP,86.52,37.7,62.11,0.97,63.5,60.83
LINEAR_LQP2,86.52,19.67,53.09,1.24,54.5,51.0
OLD_LQP1,88.0,86.0,87.0,0.0,87.0,87.0
OLD_SQP,42.0,60.33,51.17,0.0,51.17,51.17
OLD_LQP2,35.67,81.67,58.67,0.0,58.67,58.67
