Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF_LQP1,88.41,92.63,90.52,0.45,91.17,89.83
RBF_SQP,88.26,81.96,85.11,0.68,86.0,84.0
RBF_LQP2,63.85,46.85,55.35,0.91,57.0,54.17
LINEAR_LQP1,94.0,88.19,91.09,2.94,92.83,85.83
LINEAR_SQP,92.93,32.59,62.76,1.26,64.67,60.83
LINEAR_LQP2,76.59,39.59,58.09,0.68,59.0,57.0
OLD_LQP1,92.67,82.33,87.5,0.0,87.5,87.5
OLD_SQP,0.0,100.0,50.0,0.0,50.0,50.0
OLD_LQP2,30.0,83.67,56.83,0.0,56.83,56.83
