Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
LINEAR_LQP1,90.2593,93.1111,91.6852,0.3275,92.1667,91.3333
LINEAR_SQP,90.037,86.1111,88.0741,0.8863,89.3333,87.0
LINEAR_LQP2,90.0741,40.4074,65.2407,0.8212,66.0,64.0
OLD_LQP1,90.6667,80.6667,85.6667,0.0,85.6667,85.6667
OLD_SQP,90.6667,4.0,47.3333,0.0,47.3333,47.3333
OLD_LQP2,90.6667,1.0,45.8333,0.0,45.8333,45.8333
